3752,0,0
3762,0,0
3772,0,0
3782,0,0
3792,0,0
3802,0,0
3812,0,0
3822,0,0
3832,0,0
3842,0,0
3852,0,0
3862,0,0
3872,0,0
3882,0,0
3892,0,0
3902,0,0
3912,0,0
3922,0,0
3932,0,0
3942,0,0
3952,0,0
3962,0,0
3972,0,0
3982,0,0
3992,0,0
4002,0,0
4012,0,0
4022,0,0
4032,0,0
4042,0,0
4052,0,0
4062,0,0
4072,0,0
4082,0,0
4092,0,0
4102,0,0
4112,0,0
4122,0,0
4132,0,0
4142,0,0
4152,0,0
4162,0,0
4172,1,0
4182,0,0
4192,0,0
4202,0,0
4212,0,0
4222,0,0
4232,0,1
4242,1,0
4252,0,0
4262,0,0
4272,0,0
4282,0,2
4292,1,2
4302,0,0
4312,1,4
4322,0,2
4332,2,5
4342,0,2
4352,0,2
4362,0,5
4372,1,5
4382,1,0
4392,0,4
4402,1,5
4412,1,1
4422,0,4
4432,3,2
4442,0,2
4452,1,2
4462,0,2
4472,1,4
4482,1,1
4492,2,0
4502,2,1
4512,0,0
4522,0,0
4532,2,1
4542,0,0
4552,0,0
4562,0,0
4572,0,0
4582,0,0
4592,2,0
4602,2,0
4612,0,0
4622,1,0
4632,4,0
4642,1,0
4652,0,0
4662,0,0
4672,0,0
4682,0,0
4692,0,1
4702,0,1
4712,1,0
4722,1,1
4732,2,0
4742,4,0
4752,2,0
4762,0,0
4772,1,0
4782,0,0
4792,0,0
4802,0,0
4812,0,0
4822,0,0
4832,0,0
4842,2,0
4852,0,0
4862,0,1
4872,0,1
4882,0,0
4892,0,0
4902,0,0
4912,0,0
4922,1,0
4932,0,0
4942,0,0
4952,0,0
4962,0,0
4972,0,0
4982,0,0
4992,0,1
5002,0,0
5012,0,0
5022,0,0
5032,0,0
5042,0,0
5052,0,0
5062,0,0
5072,0,0
5082,0,0
5092,0,0
5102,0,0
5112,0,0
5122,0,0
5132,0,0
5142,0,0
5152,0,0
5162,0,0
5172,0,0
5182,0,0
5192,0,0
5202,0,0
5212,0,0
5222,0,0
5232,0,0
5242,0,0
5252,0,0
5262,0,0
5272,0,0
5282,0,0
5292,0,0
5302,0,0
5312,1,0
5322,0,0
5332,0,0
5342,0,0
5352,0,0
5362,0,0
5372,0,0
5382,0,0
5392,0,0
5402,1,0
5412,0,0
5422,0,0
5432,0,0
5442,0,0
5452,0,0
5462,0,1
5472,0,0
5482,0,0
5492,0,0
5502,0,0
5512,0,0
5522,1,0
5532,0,0
5542,0,0
5552,0,0
5562,0,0
5572,0,0
5582,0,0
5592,0,0
5602,0,0
5612,0,0
5622,0,0
5632,0,0
5642,0,0
5652,0,0
5662,0,0
5672,0,0
5682,0,1
5692,0,0
5702,0,0
5712,0,0
5722,0,0
5732,0,0
5742,0,0
5752,0,0
5762,0,0
5772,0,0
5782,0,0
5792,0,0
5802,0,0
5812,0,0
5822,0,0
5832,0,0
5842,0,0
5852,0,0
5862,0,0
5872,0,0
5882,0,0
5892,0,1
5902,0,0
5912,0,0
5922,0,0
5932,0,0
5942,0,0
5952,0,0
5962,0,0
5972,0,0
5982,0,0
5992,0,0
6002,0,0
6012,0,0
6022,0,0
6032,0,0
6042,0,0
6052,0,0
6062,0,0
6072,0,0
6082,0,0
6092,0,0
6102,0,0
6112,0,0
6122,0,0
6132,0,0
6142,0,0
6152,0,0
6162,0,0
6172,0,0
6182,0,1
6192,0,0
6202,0,0
6212,0,0
6222,0,0
6232,0,0
6242,0,0
6252,0,1
6262,0,0
6272,1,0
6282,0,0
6292,1,2
6302,0,0
6312,0,2
6322,0,0
6332,0,0
6342,0,0
6352,0,0
6362,0,1
6372,0,1
6382,0,1
6392,0,0
6402,0,1
6412,1,0
6422,1,0
6432,0,0
6442,0,0
6452,2,0
6462,2,2
6472,1,1
6482,1,2
6492,0,0
6502,1,1
6512,1,0
6522,2,2
6532,2,2
6542,2,1
6552,2,2
6562,2,2
6572,3,0
6582,2,2
6592,2,0
6602,1,2
6612,0,2
6622,0,0
6632,3,1
6642,3,2
6652,1,1
6662,1,1
6672,1,2
6682,2,0
6692,1,0
6702,1,1
6712,1,1
6722,1,1
6732,2,2
6742,0,2
6752,2,3
6762,1,0
6772,4,3
6782,0,1
6792,1,0
6802,1,0
6812,4,0
6822,3,1
6832,1,2
6842,2,1
6852,1,0
6862,0,2
6872,1,0
6882,0,3
6892,1,0
6902,5,2
6912,1,2
6922,3,1
6932,1,2
6942,1,1
6952,3,2
6962,0,0
6972,2,0
6982,0,0
6992,0,1
7002,0,2
7012,1,3
7022,0,1
7032,0,1
7042,0,2
7052,0,1
7062,1,2
7072,2,5
7082,0,1
7092,1,0
7102,1,1
7112,0,0
7122,0,1
7132,0,1
7142,1,2
7152,3,0
7162,1,1
7172,0,0
7182,0,1
7192,0,1
7202,2,1
7212,0,0
7222,0,0
7232,0,0
7242,2,1
7252,0,1
7262,0,0
7272,0,1
7282,1,0
7292,0,2
7302,0,0
7312,2,1
7322,0,0
7332,0,0
7342,2,0
7352,0,1
7362,0,0
7372,0,0
7382,1,0
7392,0,1
7402,0,1
7412,0,0
7422,0,3
7432,0,0
7442,2,1
7452,0,1
7462,0,0
7472,1,0
7482,0,0
7492,0,0
7502,0,0
7512,0,0
7522,0,1
7532,1,0
7542,0,2
7552,0,0
7562,0,1
7572,0,1
7582,0,1
7592,0,0
7602,0,2
7612,0,2
7622,0,1
7632,0,3
7642,0,0
7652,0,2
7662,1,1
7672,0,1
7682,1,0
7692,2,2
7702,0,1
7712,1,1
7722,0,4
7732,1,0
7742,1,1
7752,0,0
7762,1,1
7772,1,0
7782,1,0
7792,1,3
7802,0,3
7812,1,1
7822,0,3
7832,1,1
7842,4,1
7852,1,0
7862,0,1
7872,0,0
7882,0,2
7892,1,1
7902,0,2
7912,0,2
7922,0,3
7932,1,1
7942,1,3
7952,0,2
7962,0,2
7972,1,0
7982,0,0
7992,1,2
8002,1,1
8012,3,2
8022,1,0
8032,1,0
8042,2,2
8052,0,1
8062,3,1
8072,3,2
8082,0,1
8092,0,4
8102,1,1
8112,1,3
8122,4,2
8132,2,1
8142,2,11
8152,1,4
8162,2,16
8172,2,11
8182,4,14
8192,3,18
8202,9,24
8212,7,32
8222,15,47
8232,16,50
8242,20,62
8252,25,64
8262,28,98
8272,30,113
8282,42,133
8292,73,152
8302,55,169
8312,73,188
8322,81,201
8332,105,219
8342,109,252
8352,118,280
8362,130,279
8372,152,318
8382,159,334
8392,152,306
8402,179,338
8412,172,319
8422,158,363
8432,159,351
8442,151,375
8452,162,417
8462,132,384
8472,160,435
8482,125,510
8492,163,552
8502,166,648
8512,151,811
8522,160,976
8532,165,1141
8542,174,1371
8552,200,1671
8562,203,2126
8572,255,2446
8582,281,3123
8592,314,3688
8602,396,4483
8612,484,5369
8622,536,6288
8632,653,7554
8642,713,8640
8652,949,10031
8662,1077,11299
8672,1247,12508
8682,1480,14200
8692,1725,15383
8702,1992,16853
8712,2256,17661
8722,2619,18477
8732,3101,19453
8742,3510,20347
8752,3996,21151
8762,4525,21778
8772,5454,22100
8782,5958,22556
8792,6960,23277
8802,8069,23810
8812,9295,24070
8822,10289,23862
8832,11662,24102
8842,13208,23549
8852,14800,23791
8862,15769,23805
8872,17211,23610
8882,18421,22769
8892,19703,22662
8902,20710,22530
8912,22063,22240
8922,22402,21899
8932,23262,20848
8942,24097,20219
8952,24700,19661
8962,24769,19079
8972,25486,18239
8982,25265,17381
8992,25039,16374
9002,24569,14962
9012,24115,14047
9022,23741,12852
9032,23285,11860
9042,22496,10583
9052,21467,9612
9062,20937,8685
9072,20166,7938
9082,19314,7095
9092,18536,6559
9102,18334,5699
9112,17280,5137
9122,16602,4556
9132,16120,4072
9142,15299,3714
9152,14435,3342
9162,13717,2958
9172,13000,2593
9182,12164,2189
9192,11497,2052
9202,10668,1751
9212,9740,1590
9222,9055,1281
9232,8533,1248
9242,7869,1175
9252,7251,981
9262,6975,1003
9272,6484,911
9282,6171,886
9292,5773,834
9302,5429,924
9312,5079,836
9322,4906,837
9332,4403,886
9342,4342,913
9352,4045,991
9362,3804,997
9372,3519,1051
9382,3250,1067
9392,3101,1126
9402,2959,1183
9412,2818,1215
9422,2652,1332
9432,2544,1349
9442,2456,1402
9452,2254,1327
9462,2217,1446
9472,2164,1479
9482,2060,1503
9492,2031,1624
9502,1910,1706
9512,1939,1646
9522,1845,1630
9532,1826,1678
9542,1755,1889
9552,1734,1813
9562,1730,1725
9572,1770,1847
9582,1724,1851
9592,1751,1802
9602,1683,1796
9612,1764,1898
9622,1646,1882
9632,1734,1899
9642,1644,1868
9652,1624,1870
9662,1576,1815
9672,1531,1768
9682,1511,1668
9692,1447,1683
9702,1371,1586
9712,1299,1400
9722,1183,1380
9732,1076,1314
9742,1011,1226
9752,1028,1163
9762,961,1059
9772,768,1002
9782,855,837
9792,702,784
9802,714,790
9812,644,741
9822,613,665
9832,555,563
9842,526,536
9852,454,497
9862,395,447
9872,354,396
9882,359,338
9892,295,307
9902,265,273
9912,242,235
9922,226,210
9932,172,218
9942,198,203
9952,164,168
9962,146,159
9972,140,160
9982,120,146
9992,117,118
10002,99,94
10012,94,101
10022,96,100
10032,75,95
10042,65,87
10052,61,63
10062,49,54
10072,48,75
10082,35,61
10092,37,62
10102,41,67
10112,27,50
10122,28,63
10132,31,57
10142,28,65
10152,27,56
10162,29,56
10172,21,54
10182,28,58
10192,15,71
10202,22,47
10212,13,59
10222,14,67
10232,11,63
10242,17,61
10252,5,60
10262,10,55
10272,10,51
10282,12,52
10292,10,62
10302,12,54
10312,8,54
10322,7,57
10332,8,43
10342,7,48
10352,10,46
10362,4,52
10372,6,50
10382,5,53
10392,4,37
10402,4,48
10412,2,33
10422,5,33
10432,9,40
10442,4,34
10452,4,25
10462,7,37
10472,4,32
10482,6,38
10492,3,45
10502,3,32
10512,8,27
10522,1,23
10532,2,37
10542,6,28
10552,4,34
10562,6,39
10572,7,36
10582,5,37
10592,7,43
10602,3,37
10612,6,51
10622,3,46
10632,4,70
10642,2,68
10652,10,50
10662,8,69
10672,9,68
10682,2,71
10692,4,77
10702,4,84
10712,5,61
10722,1,76
10732,4,68
10742,7,52
10752,5,59
10762,6,46
10772,10,45
10782,5,43
10792,10,36
10802,4,37
10812,14,23
10822,13,27
10832,7,31
10842,5,35
10852,9,23
10862,7,23
10872,4,25
10882,11,29
10892,6,28
10902,5,25
10912,5,22
10922,9,28
10932,5,28
10942,8,30
10952,8,28
10962,6,31
10972,13,45
10982,9,32
10992,6,38
11002,7,43
11012,9,31
11022,7,30
11032,9,41
11042,9,25
11052,7,27
11062,9,30
11072,6,30
11082,6,22
11092,8,23
11102,5,22
11112,7,25
11122,7,28
11132,4,29
11142,6,23
11152,2,19
11162,9,19
11172,6,25
11182,7,25
11192,9,31
11202,1,26
11212,1,9
11222,3,14
11232,9,26
11242,3,21
11252,5,23
11262,1,22
11272,9,21
11282,5,20
11292,8,32
11302,5,32
11312,13,26
11322,5,21
11332,4,29
11342,17,26
11352,4,38
11362,7,27
11372,7,15
11382,4,31
11392,6,22
11402,7,30
11412,8,33
11422,9,31
11432,10,27
11442,6,15
11452,13,19
11462,9,16
11472,8,31
11482,10,27
11492,9,9
11502,11,22
11512,8,18
11522,6,12
11532,12,24
11542,6,18
11552,10,16
11562,14,20
11572,5,17
11582,6,17
11592,3,23
11602,12,22
11612,10,20
11622,9,22
11632,12,22
11642,11,22
11652,22,23
11662,10,31
11672,12,31
11682,18,30
11692,11,23
11702,7,29
11712,11,28
11722,10,31
11732,12,22
11742,9,23
11752,12,30
11762,11,21
11772,7,30
11782,20,20
11792,8,11
11802,12,22
11812,11,14
11822,20,26
11832,16,17
11842,11,14
11852,16,14
11862,13,21
11872,12,19
11882,16,16
11892,13,11
11902,15,17
11912,13,18
11922,16,10
11932,20,19
11942,17,17
11952,13,25
11962,17,20
11972,13,20
11982,15,19
11992,10,22
12002,16,22
12012,19,21
12022,14,22
12032,28,25
12042,20,17
12052,3,22
12062,13,21
12072,14,22
12082,11,18
12092,18,9
12102,24,13
12112,16,12
12122,7,5
12132,19,14
12142,13,7
12152,14,20
12162,20,9
12172,14,14
12182,16,15
12192,15,11
12202,12,8
12212,11,11
12222,12,15
12232,9,5
12242,10,7
12252,11,4
12262,14,14
12272,8,10
12282,12,12
12292,12,14
12302,7,11
12312,10,9
12322,10,14
12332,14,15
12342,9,9
12352,15,14
12362,11,13
12372,9,13
12382,4,9
12392,6,11
12402,9,7
12412,9,15
12422,6,20
12432,7,7
12442,4,9
12452,13,9
12462,10,13
12472,4,11
12482,5,10
12492,6,7
12502,3,9
12512,1,5
12522,8,8
12532,7,5
12542,7,8
12552,3,3
12562,10,7
12572,2,3
12582,5,13
12592,5,3
12602,11,2
12612,2,9
12622,4,6
12632,7,6
12642,3,6
12652,3,3
12662,2,8
12672,7,6
12682,5,6
12692,3,3
12702,7,4
12712,5,10
12722,2,4
12732,6,8
12742,4,6
12752,3,7
12762,3,8
12772,5,9
12782,1,6
12792,3,11
12802,4,6
12812,6,9
12822,1,15
12832,1,9
12842,5,14
12852,1,9
12862,2,6
12872,3,11
12882,5,17
12892,3,4
12902,1,10
12912,2,3
12922,3,8
12932,3,12
12942,2,12
12952,7,11
12962,2,5
12972,2,2
12982,8,4
12992,3,3
13002,5,6
13012,1,5
13022,5,6
13032,4,3
13042,0,4
13052,2,3
13062,8,3
13072,6,3
13082,6,3
13092,4,3
13102,2,0
13112,1,5
13122,2,1
13132,3,1
13142,1,3
13152,3,1
13162,1,2
13172,2,3
13182,3,2
13192,1,1
13202,2,7
13212,3,3
13222,3,1
13232,1,5
13242,3,2
13252,2,10
13262,3,5
13272,1,10
13282,7,6
13292,4,2
13302,5,4
13312,2,5
13322,2,6
13332,5,11
13342,3,12
13352,2,4
13362,9,9
13372,2,11
13382,3,7
13392,1,15
13402,3,5
13412,2,7
13422,2,8
13432,0,5
13442,2,10
13452,0,10
13462,2,6
13472,1,5
13482,5,3
13492,3,7
13502,1,6
13512,5,4
13522,2,3
13532,2,4
13542,4,7
13552,4,2
13562,0,1
13572,3,3
13582,2,4
13592,2,5
13602,2,3
13612,2,2
13622,1,1
13632,3,2
13642,3,4
13652,3,1
13662,3,1
13672,2,1
13682,3,0
13692,3,0
13702,0,2
13712,5,5
13722,2,1
13732,1,4
13742,3,5
13752,0,3
13762,1,2
13772,3,4
13782,1,4
13792,0,5
13802,0,8
13812,2,6
13822,2,8
13832,2,7
13842,1,11
13852,0,7
13862,2,4
13872,4,7
13882,1,11
13892,1,8
13902,3,12
13912,2,14
13922,4,11
13932,0,13
13942,2,8
13952,0,5
13962,1,19
13972,0,9
13982,3,10
13992,2,12
14002,2,13
14012,0,8
14022,1,9
14032,2,8
14042,2,7
14052,2,3
14062,1,7
14072,2,7
14082,0,2
14092,4,7
14102,1,5
14112,0,8
14122,2,5
14132,3,4
14142,1,2
14152,1,2
14162,2,4
14172,1,2
14182,2,3
14192,0,4
14202,0,0
14212,0,1
14222,2,2
14232,2,1
14242,1,1
14252,1,0
14262,0,2
14272,1,0
14282,0,2
14292,0,0
14302,2,0
14312,1,0
14322,1,0
14332,1,0
14342,0,0
14352,0,1
14362,0,0
14372,0,0
14382,0,0
14392,0,0
14402,0,0
14412,0,0
14422,1,0
14432,0,1
14442,0,1
14452,0,0
14462,2,1
14472,1,0
14482,0,1
14492,1,0
14502,0,0
14512,0,1
14522,0,0
14532,0,0
14542,0,0
14552,0,0
14562,0,0
14572,0,1
14582,1,0
14592,1,1
14602,1,0
14612,1,0
14622,0,0
14632,2,0
14642,0,1
14652,1,0
14662,0,0
14672,0,1
14682,0,1
14692,0,0
14702,1,0
14712,0,0
14722,2,0
14732,0,0
14742,0,0
14752,0,0
14762,0,0
14772,0,0
14782,0,0
14792,0,0
14802,0,1
14812,0,0
14822,0,0
14832,0,1
14842,0,0
14852,1,0
14862,0,0
14872,0,0
14882,0,1
14892,0,0
14902,0,0
14912,0,0
14922,2,0
14932,0,0
14942,0,0
14952,0,0
14962,1,0
14972,0,0
14982,0,0
14992,1,0
15002,0,0
15012,0,0
15022,0,0
15032,2,0
15042,0,0
15052,0,0
15062,1,0
15072,0,0
15082,0,0
15092,0,0
15102,1,0
15112,1,0
15122,0,0
15132,0,0
15142,0,0
15152,0,1
15162,0,0
15172,0,0
15182,0,0
15192,0,0
15202,0,0
15212,0,0
15222,0,0
15232,2,0
15242,0,0
15252,0,0
15262,0,0
15272,0,0
15282,0,0
15292,0,0
15302,0,0
15312,0,1
15322,0,0
15332,0,0
15342,0,0
15352,0,0
15362,0,0
15372,0,0
15382,0,1
15392,0,0
15402,0,0
15412,0,0
15422,0,0
15432,0,0
15442,0,0
15452,0,0
15462,0,0
15472,0,0
15482,0,0
15492,0,0
15502,0,0
15512,0,0
15522,1,1
15532,0,0
15542,0,0
15552,0,0
15562,0,0
15572,0,0
15582,1,0
15592,0,0
15602,0,0
15612,0,3
15622,0,0
15632,0,0
15642,1,0
15652,0,0
15662,0,0
15672,1,0
15682,0,0
15692,0,1
15702,0,0
15712,1,1
15722,1,1
15732,0,0
15742,0,0
15752,0,0
15762,0,0
15772,1,0
15782,0,0
15792,0,0
15802,0,0
15812,0,0
15822,0,0
15832,0,0
15842,0,0
15852,0,0
15862,0,0
15872,0,0
15882,0,0
15892,0,0
15902,0,0
15912,0,0
15922,0,0
15932,0,0
15942,1,0
15952,1,0
15962,0,0
15972,0,0
15982,0,0
15992,0,0
16002,1,2
16012,0,0
16022,0,0
16032,0,0
16042,0,0
16052,0,0
16062,0,0
16072,0,0
16082,0,0
16092,0,0
16102,0,0
16112,0,0
16122,0,1
16132,0,0
16142,0,0
16152,0,0
16162,0,0
16172,0,0
16182,0,0
16192,0,0
16202,1,0
16212,0,0
16222,0,0
16232,0,0
16242,0,0
16252,0,0
16262,0,0
16272,0,0
16282,0,0
16292,0,0
16302,1,0
16312,0,0
16322,1,0
16332,0,0
16342,0,0
16352,0,0
16362,1,0
16372,0,0
16382,0,1
16392,0,0
16402,0,0
16412,0,0
16422,0,0
16432,0,0
16442,0,0
16452,0,0
16462,0,1
16472,0,0
16482,0,0
16492,0,0
16502,0,0
16512,0,0
16522,0,0
16532,0,0
16542,0,0
16552,0,0
16562,0,0
16572,0,0
16582,0,0
16592,1,0
16602,0,0
16612,0,0
16622,0,0
16632,0,0
16642,0,0
16652,0,0
16662,0,0
16672,0,0
16682,0,1
16692,0,0
16702,0,0
16712,0,1
16722,0,0
16732,0,0
16742,0,0
16752,0,0
16762,0,0
16772,0,0
16782,0,0
16792,0,0
16802,1,0
16812,0,0
16822,0,0
16832,0,0
16842,0,0
16852,0,0
16862,0,0
16872,0,0
16882,0,0
16892,0,0
16902,0,0
16912,0,0
16922,0,0
16932,0,0
16942,0,0
16952,0,1
16962,0,0
16972,0,0
16982,0,0
16992,0,0
17002,0,0
17012,0,0
17022,0,0
17032,0,1
17042,0,0
17052,1,0
17062,0,1
17072,0,0
17082,0,0
17092,0,0
17102,0,0
17112,0,0
17122,0,0
17132,0,0
17142,0,0
17152,0,0
17162,0,0
17172,0,0
17182,0,1
17192,0,0
17202,0,0
17212,0,0
17222,0,0
17232,0,0
17242,0,0
17252,0,0
17262,0,0
17272,0,0
17282,0,0
17292,0,0
17302,0,0
17312,0,1
17322,0,2
17332,0,1
17342,0,0
17352,0,0
17362,0,0
17372,0,0
17382,0,0
17392,0,0
17402,0,0
17412,0,0
17422,0,0
17432,0,0
17442,0,0
17452,0,0
17462,0,0
17472,0,1
17482,0,0
17492,1,0
17502,0,0
17512,0,0
17522,0,0
17532,0,1
17542,0,0
17552,0,0
17562,0,0
17572,0,0
17582,0,0
17592,0,0
17602,0,0
17612,0,1
17622,0,0
17632,0,0
17642,0,0
17652,0,0
17662,0,0
17672,0,0
17682,0,0
17692,0,0
17702,0,0
17712,0,0
17722,0,0
17732,0,1
17742,0,0
17752,0,0
17762,0,1
17772,0,0
17782,0,0
17792,0,0
17802,0,0
17812,0,0
17822,0,0
17832,0,0
17842,0,0
17852,0,0
17862,0,0
17872,0,0
17882,0,0
17892,0,0
17902,0,1
17912,0,1
17922,0,0
17932,0,0
17942,0,0
17952,0,0
17962,0,0
17972,0,0
17982,0,0
17992,0,0
18002,0,0
18012,0,0
18022,0,0
18032,0,1
18042,0,1
18052,0,0
18062,0,0
18072,0,0
18082,0,0
18092,0,0
18102,0,0
18112,0,1
18122,0,0
18132,1,0
18142,0,0
18152,0,0
18162,0,0
18172,0,0
18182,0,0
18192,0,0
18202,0,0
18212,0,0
18222,0,0
18232,0,0
18242,0,0
18252,0,0
18262,0,0
18272,0,0
18282,0,0
18292,0,0
18302,0,1
18312,0,0
18322,0,0
18332,0,0
18342,0,0
18352,0,0
18362,0,1
18372,0,0
18382,0,0
18392,0,0
18402,0,0
18412,0,0
18422,0,0
18432,0,0
18442,0,0
18452,0,0
18462,0,0
18472,0,0
18482,0,0
18492,0,0
18502,0,0
18512,0,0
18522,0,0
18532,0,0
18542,0,0
18552,0,0
18562,0,0
18572,0,0
18582,0,0
18592,0,1
18602,0,0
18612,0,0
18622,0,0
18632,0,0
18642,0,0
18652,0,0
18662,0,0
18672,0,0
18682,0,1
18692,0,0
18702,0,0
18712,0,0
18722,0,0
18732,0,0
18742,0,0
18752,0,0
18762,0,0
18772,0,0
18782,0,0
18792,0,0
18802,0,0
18812,0,0
18822,0,0
18832,0,0
18842,0,0
18852,0,0
18862,0,0
18872,0,0
18882,0,0
18892,0,0
18902,0,0
18912,0,0
18922,0,1
18932,0,0
18942,0,0
18952,0,0
18962,0,0
18972,0,0
18982,0,0
18992,0,0
19002,0,0
19012,0,0
19022,0,1
19032,0,0
19042,0,0
19052,1,0
19062,0,0
19072,0,1
19082,0,0
19092,0,0
19102,0,0
19112,0,1
19122,0,0
19132,0,1
19142,0,0
19152,0,0
19162,0,0
19172,0,0
19182,0,0
19192,0,0
19202,0,0
19212,0,0
19222,0,0
19232,0,0
19242,0,0
19252,0,0
19262,0,0
19272,0,0
19282,0,0
19292,0,0
19302,0,0
19312,0,0
19322,0,1
19332,0,0
19342,0,0
19352,0,0
19362,0,0
19372,0,0
19382,0,0
19392,0,0
19402,0,0
19412,0,0
19422,0,0
19432,0,0
19442,0,0
19452,0,0
19462,0,0
19472,0,0
19482,0,0
19492,0,0
19502,0,0
19512,0,0
19522,0,0
19532,0,0
19542,0,0
19552,0,0
19562,0,0
19572,0,0
19582,0,0
19592,0,0
19602,0,0
19612,0,0
19622,0,0
19632,0,0
19642,0,0
19652,0,0
19662,0,0
19672,0,1
19682,0,0
19692,0,0
19702,0,0
19712,0,0
19722,0,1
19732,0,0
19742,0,0
19752,0,0
19762,0,0
19772,0,0
19782,0,0
19792,0,0
19802,0,0
19812,0,0
19822,0,0
19832,0,0
19842,0,0
19852,1,0
19862,0,0
19872,0,0
19882,0,0
19892,0,0
19902,0,0
19912,0,0
19922,0,0
19932,0,0
19942,0,0
19952,0,0
19962,1,0
19972,0,0
19982,0,0
19992,0,0
20002,0,0
20012,0,0
20022,0,0
20032,0,0
20042,0,0
20052,0,0
20062,0,0
20072,0,0
20082,0,0
20092,0,0
20102,0,0
20112,0,0
20122,0,0
20132,0,0
20142,0,0
20152,0,0
20162,0,0
20172,0,0
20182,0,0
20192,0,0
20202,0,0
20212,0,0
20222,1,0
20232,0,0
20242,0,0
20252,0,1
20262,0,0
20272,0,0
20282,0,0
20292,0,0
20302,0,0
20312,0,0
20322,0,0
20332,0,0
20342,0,2
20352,0,0
20362,0,1
20372,0,0
20382,0,0
20392,0,0
20402,0,0
20412,1,0
20422,0,0
20432,0,1
20442,0,0
20452,0,1
20462,1,0
20472,0,0
20482,1,0
20492,0,1
20502,0,0
20512,0,2
20522,0,1
20532,1,0
20542,0,1
20552,0,2
20562,2,1
20572,0,0
20582,0,1
20592,0,2
20602,0,1
20612,0,2
20622,0,1
20632,1,1
20642,0,0
20652,0,0
20662,0,0
20672,0,0
20682,0,0
20692,1,1
20702,0,0
20712,0,0
20722,0,2
20732,0,0
20742,0,1
20752,0,0
20762,0,1
20772,0,0
20782,0,2
20792,0,1
20802,0,1
20812,0,2
20822,0,0
